分类	子分类	代码	名称	货币	股价	25涨幅	YTD	MKT_Cap_USD	TEV_USD	PE_25	PE_26	PE_27	PE_28	EV_25	EV_26	EV_27	EV_28	RevYoY_26	RevYoY_27	RevYoY_28	EBITDA_Margin_25	EBITDA_Margin_26	EBITDA_Margin_27	EBITDA_Margin_28	NP_Margin_25	NP_Margin_26	NP_Margin_27	NP_Margin_28
Optical	Optical fiber/connector	TSE:5801	Furukawa Electric	JPY	3756.0	0.4973821989528795	2.752247752247752	17.202495369056603	18.94194819924528	52.08807228352155	29.247047636644997	24.558687122207267	20.814865536737955	32.10499694787336	19.586634258757655	16.191134523938608	12.548133033710563	0.11661714292695913	0.021873666444553574	0.14151831552138638	0.0739456770037694	0.10854787291001981	0.12850104000997745	0.14525193454169721	0.0413917646854806	0.06601853819997254	0.07693883084065897	0.07952327091153259
Optical	Optical fiber/connector	GLW	Corning Inc	USD	194.8	0.877059569074778	1.1922124690524423	167.65224831	176.35824831	105.04526836466165	71.18606577499173	47.75121123460051	37.63321593917738	48.04092844184146	32.64040926393765	26.05546364299493	19.189403297118677	0.21244433936912155	0.1885707709094857	0.21465823325037725	0.2348838697293493	0.2851328004562374	0.3005238358779175	0.3359403423785991	0.10211785782839593	0.12428576476177877	0.1558859386545756	0.1628418035783914
Optical	Optical fiber/connector	SEHK:6869	YOFC (Yangtze Optical Fibre and Cable)	HKD	154.6	2.8943028485757125	1.9759384023099131	35.45104678589744	36.2601092	300.6034402512894	42.98323828014079	31.08965815264552	29.80737615743531	99.52151719414654	37.299072151961575	28.14695456941494	22.529226533120937	0.8434364496732101	0.18503960899940886	0.19449959044288678	0.1763933697860729	0.2553130691050469	0.2855004493202517	0.29861108199074093	0.05709594354511202	0.21660670657882253	0.25270987747255497	0.22066243715462197
Optical	Optical fiber/connector	SHSE:600487	Hengtong Optic-Electric	CNY	80.59	0.41714947856315177	2.294766966475879	29.96295073478261	31.076307863768115	77.13566580215405	26.176799198531274	20.057662873635703	15.817632077579281	43.28921801753632	19.43853904995014	14.357316656176764	12.834531888429998	0.2929315425426853	0.1595464996890863	0.06243405775231414	0.0740910616878379	0.12761637575740048	0.14900765491283777	0.15689165394999413	0.04009087096002736	0.09137105754074416	0.10283872802236861	0.12274210588097194
Optical	Optical fiber/connector	SHSE:600498	Fiberhome	CNY	57.16	0.46827794561933533	0.9602194787379972	11.412543566666667	12.698398286956522	180.6799218116123	40.40356624422782	28.834328308311978	15.885929112366352	66.36070458464286				0.16234671498018072	0.18840629747272475	0.22489178118009345	0.05298637400537855	0.0	0.0	0.0	0.017490362030240923	0.06729042949868802	0.0793410999099387	0.1175703239884256
Optical	Optical fiber/connector	SHSE:600522	ZTT (Jiangsu Zhongtian Technology)	CNY	47.72	0.24261168384879706	1.6393805309734515	23.626297052173914	22.10206888260869	56.1698552705	22.25211865769737	17.40913492821391	14.880919477539527	35.64159449255252	15.937005919901896	13.526215995966451	11.337537421420475	0.2578230541402562	0.17278557409418416	0.07231571118995195	0.08150171913923798	0.14490975088786856	0.1455825795504419	0.16197363393868516	0.05528194587104964	0.11094192791476494	0.12091251905605428	0.13191555976015362
DC		GDS	GDS	USD	30.89	0.4710884353741498	-0.10722543352601155	6.18966444	11.46468574	44.97341067748617	17.98592573589317	450.5424465619736	140.91726946646767	15.935238332803882	13.38207721007667	12.134179882488112	10.470719406486545	0.10908204264523413	0.10736516925366191	0.1645902275114266	0.43423023276034145	0.46622055370781507	0.46431601032801034	0.462034520683135	0.08306685091697417	0.1872781461998094	0.006751392009630575	0.018534961046418396
DC		VNET	VNET	USD	7.81	0.6892430278884465	-0.07900943396226423	2.2234417300000002	6.20286296	-60.91814684206764	-50.117185184865775	58.26974724179825	27.911569950632718	14.847498121156283	11.519653691384528	9.146948453736787	7.37433595924778	0.17891218855350166	0.2154700945257877	0.19158084034245126	0.2897324735977878	0.3167594440586576	0.3282074884690424	0.3416475311612525	-0.025312633772498278	-0.026098520622840717	0.01846779942790547	0.03235567816025786
DC		KC	Kingsoft Cloud	USD	9.13	-0.08813263525305426	-0.12631578947368405	2.74342832	3.59795466	-20.21856896067401	-21.5139287528902	-26.4448820482307	-26.669040965519695	14.539736223177123	6.682738822779141	4.945962219199544	3.412593717093617	0.318627210688071	0.2101025778111214	0.23317544123558553	0.17862946519784917	0.29473594493121935	0.3290899438683968	0.3867728246452043	-0.09794835425493996	-0.06980809673567452	-0.046931204771831415	-0.037737321500007845
DC		SZSE:300383	Sinnet	CNY	12.45	-0.11835577604535785	0.000803858520900258	3.2434827463768117	3.9260377115942022	-29.478139329247075	70.96438033785849	56.94993890995118	45.08856092300307	20.897484234563493	16.071324525183847	13.687980649186873	13.993227621618235	0.11304341687466435	0.08602046905015404	-0.02217536970753753	0.18060396255125838	0.21098787829105395	0.22810341238520523	0.22818773299763698	-0.10577385649310549	0.03947534060889526	0.04529341092455229	0.058506072267244004
DC		SHSE:603881	Shanghai @hub	CNY	22.28	0.6761016165417553	-0.11176067930374467	2.8697714217391304	3.0389994463768115	142.72616514566107	82.14836052158802	76.76465206886225	75.46963632575874	18.712232360152097	17.248320268572776	16.877484016768364	15.952987721695415	0.10150287481587039	0.05842864769486256	0.01426639668143137	0.6512018852276655	0.6413702456153367	0.619278959105515	0.645951575244733	0.0806221432604154	0.12716669986632664	0.12857289698050633	0.12893963035329956
DC		SZSE:300738	Aofei Data	CNY	19.8	0.20051914341336796	0.07027027027027022	2.8270685028985505	4.306778352173913	147.39860509589369	57.677554349760854	46.25982275596218	38.639499528761775	22.254949879207345	18.035135904570705	15.166954501791453	13.220877681214645	0.3072465881076414	0.17640205181572655	0.09985782065422377	0.5295902147770547	0.49990748141960856	0.5053065157225656	0.5270556191176733	0.05248763559665523	0.10260913561614683	0.1087509672804705	0.11837746976282701
DC		SZSE:300442	Range	CNY	80.95	-0.04654181346189501	0.574290159471023	19.04163018985507	22.501530259420292	26.017592865142657	44.7148888686499	34.715672413496854	26.888719912605712	42.90854482566944	25.923401398157246	19.92702013630074	15.810585097302438	0.43228191726185017	0.3228500862250643	0.2832110531946541	0.63775305164919	0.7370141708902149	0.7247944067243988	0.7118871586466529	0.8900641126782821	0.3615827799189925	0.35206567369442743	0.35422649832897474
DC		SEHK:1686	SUNeVision	HKD	4.9	0.08894230769230771	0.08167770419426046	2.553996591025641	4.717593514102564	19.407836143991425	16.469155972404213	13.22449968431022		18.992637945708964	15.450218590867559	12.558645495200613		0.09555880737135491	0.22166100446280002		0.6509987013270656	0.7304577291459708	0.7355906567139231		0.3448959465612048	0.37098655455329216	0.3781808648228211	
DC		EQIX	Equinix, Inc.	USD	998.84	-0.17759875204342201	0.2976835431526159	98.50984387	120.50584386999999	72.97025471851852	57.302656585850535	52.185459561057236	46.76437479155142	29.593773052554027	22.976496957581706	20.722048667001328	18.596907638869265	0.1058419028077755	0.10032248017924328	0.10306719304564815	0.43974082073434123	0.5121772256584758	0.5161208502805728	0.521364421472306	0.14578833693304535	0.16788072852465302	0.16753521352295772	0.1694878283788139
DC		DLR	Digital Realty Trust, Inc.	USD	173.7	-0.11252979230507332	0.11068482639554955	64.26483155	84.01266855	49.11001968532519	88.103861666882	78.25117695180518	68.310927400255	30.224907234319957	23.015167650609854	20.732154547362963	18.370942731453702	0.11146353095570327	0.10958965436890233	0.12242886403768316	0.4571154167156604	0.5401090882562627	0.5403669657900603	0.5433040712289776	0.2152035002520267	0.10792679424004076	0.10951432848939134	0.11176679956529094
DC		NXT	Nextpower Inc.	USD	115.03	1.3543413578577228	0.32157628676470584	17.28607251	16.19269651	29.195797332765842	29.9645916427118	24.622333798875722	21.499437716069316	21.165816833106767	18.342306627085296	14.619817586977943	12.474591977746384	0.12347983675689633	0.22057859469957974	0.17781512729534454	0.21232149621934854	0.2180769515990482	0.22415891384548248	0.22304602613443852	0.16431825466978794	0.1425057892028125	0.14208423948785368	0.13815636306644688
